"rep","scenario","year","meanG_S1","varG_S1","genicVarA_S1","accuracy_S2","accuracy_cand","nCandidates","nParentsUsed","nCrossesUsed","nKept","Ft0","Ft1","dF1","propParents_S2","propCrosses_S2","propProgeny_S2","time"
17,"COMA_onlyS2",1,0.0612335801753653,1.24378919108663,1.54666606695522,0.427081556553343,NA,NA,40,100,30,0,0.01,1,NA,NA,NA,NA
17,"COMA_onlyS2",2,0.644892091477448,1.94850475515597,1.51114666632198,0.471912900717713,NA,NA,40,100,30,0,0.0175,1.75,NA,NA,NA,NA
17,"COMA_onlyS2",3,1.67598840292028,1.71782071495085,1.47765506135009,0.468479514083215,NA,NA,40,100,30,0,0.02,2,NA,NA,NA,NA
17,"COMA_onlyS2",4,2.06870497067279,1.84678907525473,1.49372516360383,0.57772699012643,NA,NA,40,100,30,0,0.035,3.5,NA,NA,NA,NA
17,"COMA_onlyS2",5,2.85062382425739,0.845625382653071,1.47630264957941,0.509991457263136,NA,NA,40,100,30,0,0.03625,3.625,NA,NA,NA,NA
17,"COMA_onlyS2",6,2.9147019518353,0.956778729237048,1.48370674809859,0.467108849120947,NA,NA,40,100,30,0,0.04,4,NA,NA,NA,NA
17,"COMA_onlyS2",7,3.19409002984417,1.03299206147306,1.44903895359907,0.42439244873028,NA,NA,40,100,30,0.0125,0.03875,2.65822784810127,NA,NA,NA,NA
17,"COMA_onlyS2",8,3.65703002104844,1.17138300770812,1.41831294787143,0.441453760895596,NA,NA,40,100,30,0.01875,0.04625,2.80254777070063,NA,NA,NA,NA
17,"COMA_onlyS2",9,4.0982244484185,1.2191501907481,1.40406166853875,0.411777343932578,NA,NA,40,100,30,0.028125,0.0640625,3.69774919614148,NA,NA,NA,NA
17,"COMA_onlyS2",10,4.67368439545523,0.855554127336206,1.3654880194607,0.482696515560082,NA,NA,40,100,30,0.0375000000000001,0.053125,1.62337662337661,NA,NA,NA,NA
17,"COMA_onlyS2",11,5.00874704291425,0.813125865887243,1.36689708843207,0.440678903723972,NA,NA,40,100,30,0.04375,0.053828125,1.05392156862746,NA,NA,NA,NA
17,"COMA_onlyS2",12,5.37898897482546,0.818333038092458,1.36384871158169,0.442713603191836,NA,NA,40,100,30,0.05078125,0.06390625,1.38271604938272,NA,NA,NA,NA
