"rep","scenario","year","meanG_S1","varG_S1","genicVarA_S1","accuracy_S2","accuracy_cand","nCandidates","nParentsUsed","nCrossesUsed","nKept","Ft0","Ft1","dF1","propParents_S2","propCrosses_S2","propProgeny_S2","time"
22,"COMA_onlyS2",1,0.00596388929524633,0.866934114849343,0.74147423281395,0.399157697254426,NA,NA,40,100,30,0,0.01,1,NA,NA,NA,NA
22,"COMA_onlyS2",2,0.463230298714283,1.30591073026386,0.734606622368806,0.403641838859341,NA,NA,40,100,30,0,0.0075,0.75,NA,NA,NA,NA
22,"COMA_onlyS2",3,0.853158668068729,1.2598913999036,0.73681506293343,0.399127918809644,NA,NA,40,100,30,0,0.03,3,NA,NA,NA,NA
22,"COMA_onlyS2",4,1.17664961985018,1.49599218603846,0.74033848069538,0.430900580109338,NA,NA,40,100,30,0,0.04,4,NA,NA,NA,NA
22,"COMA_onlyS2",5,2.1555680462899,0.587048543917949,0.704047037007105,0.434156013659316,NA,NA,40,100,30,0,0.05,5,NA,NA,NA,NA
22,"COMA_onlyS2",6,2.17189286920861,0.570163821148853,0.693830000998213,0.447166461518211,NA,NA,40,100,30,0.00625000000000009,0.04125,3.52201257861634,NA,NA,NA,NA
22,"COMA_onlyS2",7,2.51242175075798,0.682951713936306,0.696147989074603,0.367356342767239,NA,NA,40,100,30,0.01875,0.054375,3.63057324840764,NA,NA,NA,NA
22,"COMA_onlyS2",8,2.50636736958019,0.621825262959534,0.687040294082697,0.363761810047697,NA,NA,40,100,30,0.0406250000000001,0.06125,2.14983713355048,NA,NA,NA,NA
22,"COMA_onlyS2",9,2.89314344933995,0.701609769613525,0.672010324419825,0.398774396289027,NA,NA,40,100,30,0.0531250000000001,0.0653125,1.28712871287128,NA,NA,NA,NA
22,"COMA_onlyS2",10,3.45345516803226,0.665208838233793,0.653131864496533,0.31892837520476,NA,NA,40,100,30,0.0718749999999999,0.1040625,3.46801346801348,NA,NA,NA,NA
22,"COMA_onlyS2",11,3.78809655400501,0.589375436437985,0.632244772250584,0.35481132117435,NA,NA,40,100,30,0.0718749999999999,0.09453125,2.44107744107745,NA,NA,NA,NA
22,"COMA_onlyS2",12,4.12518899067003,0.56848957831518,0.632059264024153,0.366384460211709,NA,NA,40,100,30,0.0640624999999999,0.06609375,0.217028380634401,NA,NA,NA,NA
22,"COMA_onlyS2",13,4.31824326144751,0.472198166690089,0.655382989966058,0.368182435494934,NA,NA,40,100,30,0.08125,0.08640625,0.561224489795916,NA,NA,NA,NA
22,"COMA_onlyS2",14,4.3926111129261,0.452920120062707,0.636895660917122,0.336366909928082,NA,NA,40,100,30,0.10078125,0.0933593749999999,-0.825369244135503,NA,NA,NA,NA
22,"COMA_onlyS2",15,4.71891499393621,0.473873707625781,0.616573676635706,0.288209420204709,NA,NA,40,100,30,0.123437499999999,0.110546875,-1.47058823529405,NA,NA,NA,NA
22,"COMA_onlyS2",16,4.92765814535694,0.496813342261771,0.596884090558789,0.352745023176962,NA,NA,40,100,30,0.132031249999999,0.143828125,1.35913591359141,NA,NA,NA,NA
22,"COMA_onlyS2",17,5.30658814355961,0.394915462548816,0.552629259856337,0.353011162198207,NA,NA,40,100,30,0.126171875,0.123515625,-0.30397854269109,NA,NA,NA,NA
22,"COMA_onlyS2",18,5.61839065978082,0.303590792498688,0.558702882664287,0.317558986874915,NA,NA,40,100,30,0.0929687499999998,0.11626953125,2.56890611541775,NA,NA,NA,NA
22,"COMA_onlyS2",19,5.6346838737883,0.314245309998488,0.579967624503416,0.310302834362775,NA,NA,40,100,30,0.0998046875,0.11013671875,1.14775439357778,NA,NA,NA,NA
22,"COMA_onlyS2",20,5.77344775391269,0.349072127875763,0.571136733600772,0.224647224168285,NA,NA,40,100,30,0.1125,0.11783203125,0.600792253521087,NA,NA,NA,NA
22,"COMA_onlyS2",21,5.99890655490962,0.390762418115689,0.564080835905296,0.477436111835623,0.477436111835623,1000,30,77,0,0.0998046875000005,0.1170361328125,1.91418962898673,1,1,1,5.27025917768478
22,"COMA_onlyS2",22,6.512276651284,0.378131762497021,0.542004902040409,0.553337253657341,0.553337253657341,1000,29,78,0,0.0968480603448274,0.1164013671875,2.16500745712157,1,1,1,4.99485719601313
