"rep","scenario","year","meanG_S1","varG_S1","genicVarA_S1","accuracy_S2","accuracy_cand","nCandidates","nParentsUsed","nCrossesUsed","nKept","Ft0","Ft1","dF1","propParents_S2","propCrosses_S2","propProgeny_S2","time"
27,"COMA_onlyS2",1,-0.0192409519322038,0.98964478223249,0.975826322801747,0.38258197098156,NA,NA,40,100,30,0,0.005,0.5,NA,NA,NA,NA
27,"COMA_onlyS2",2,0.699225702484318,1.39929725563853,0.962993445500406,0.450545698331515,NA,NA,40,100,30,0,0.01625,1.625,NA,NA,NA,NA
27,"COMA_onlyS2",3,1.13454658707664,1.64358028095763,0.96786355485731,0.399719042646457,NA,NA,40,100,30,0,0.03,3,NA,NA,NA,NA
27,"COMA_onlyS2",4,1.84517879478529,1.188275882067,0.944276157518129,0.54836808958501,NA,NA,40,100,30,0,0.04125,4.125,NA,NA,NA,NA
27,"COMA_onlyS2",5,2.44818002420347,0.583395446811763,0.932965585084473,0.420844112855122,NA,NA,40,100,30,0,0.0425,4.25,NA,NA,NA,NA
27,"COMA_onlyS2",6,2.31412273303892,0.600650732235633,0.946994160479235,0.48309796118028,NA,NA,40,100,30,0.015625,0.0328125,1.74603174603175,NA,NA,NA,NA
27,"COMA_onlyS2",7,2.67500371049822,0.859839562642022,0.942774171318559,0.37311267582179,NA,NA,40,100,30,0.028125,0.0528125,2.54019292604502,NA,NA,NA,NA
27,"COMA_onlyS2",8,3.04567617480812,0.931034798739262,0.906091155136864,0.356988383960471,NA,NA,40,100,30,0.0406249999999999,0.070625,3.1270358306189,NA,NA,NA,NA
27,"COMA_onlyS2",9,3.56101439962187,0.966093991823344,0.897882870415962,0.366784821436534,NA,NA,40,100,30,0.059375,0.0778125,1.96013289036545,NA,NA,NA,NA
27,"COMA_onlyS2",10,4.0209126621055,0.57739777083947,0.883176796532619,0.428154144874137,NA,NA,40,100,30,0.0562499999999999,0.06375,0.794701986754976,NA,NA,NA,NA
27,"COMA_onlyS2",11,3.96826870709707,0.532256508973656,0.900231999654056,0.402232890761718,NA,NA,40,100,30,0.0695312499999998,0.066640625,-0.310663308144401,NA,NA,NA,NA
27,"COMA_onlyS2",12,4.26459936829242,0.634604303831311,0.872392979060825,0.358078513830364,NA,NA,40,100,30,0.0984374999999995,0.0787499999999999,-2.18370883882145,NA,NA,NA,NA
27,"COMA_onlyS2",13,4.60692200193298,0.683497901315205,0.846695840314845,0.297219351855877,NA,NA,40,100,30,0.0906249999999991,0.100625,1.09965635738839,NA,NA,NA,NA
27,"COMA_onlyS2",14,4.9416937760477,0.757730562299341,0.85446732780153,0.351218150395605,NA,NA,40,100,30,0.0945312499999993,0.100703125,0.681622088006963,NA,NA,NA,NA
