"rep","scenario","year","meanG_S1","varG_S1","genicVarA_S1","accuracy_S2","accuracy_cand","nCandidates","nParentsUsed","nCrossesUsed","nKept","Ft0","Ft1","dF1","propParents_S2","propCrosses_S2","propProgeny_S2","time"
4,"COMA_onlyS2",1,0.0022785508906464,1.02681590368452,1.0525172812119,0.384282558088563,NA,NA,40,100,30,0,0.015,1.5,NA,NA,NA,NA
4,"COMA_onlyS2",2,0.869383233670688,1.70378118949962,1.05517956419162,0.440422211809535,NA,NA,40,100,30,0,0.02125,2.125,NA,NA,NA,NA
4,"COMA_onlyS2",3,1.59816929313692,1.8078359851759,1.03541119301276,0.449475040734713,NA,NA,40,100,30,0,0.0375,3.75,NA,NA,NA,NA
4,"COMA_onlyS2",4,2.26144287011273,1.59345224807377,1.01483029695323,0.532333058067651,NA,NA,40,100,30,0,0.0525,5.25,NA,NA,NA,NA
4,"COMA_onlyS2",5,3.00602043363238,0.759522826009839,1.00152814154803,0.508601586026208,NA,NA,40,100,30,0,0.06,6,NA,NA,NA,NA
4,"COMA_onlyS2",6,2.8696247749629,0.765987145367235,0.996919699389819,0.479227899594632,NA,NA,40,100,30,0.028125,0.0671875,4.01929260450161,NA,NA,NA,NA
4,"COMA_onlyS2",7,3.18360974950095,1.07020068819479,0.982426354386908,0.380175680121371,NA,NA,40,100,30,0.0406249999999999,0.100625,6.25407166123779,NA,NA,NA,NA
4,"COMA_onlyS2",8,3.80048318537486,1.10473300317194,0.938339293056047,0.355794421447955,NA,NA,40,100,30,0.059375,0.1059375,4.95016611295681,NA,NA,NA,NA
4,"COMA_onlyS2",9,4.24085892283447,1.04517713176631,0.913459711796614,0.461047524096361,NA,NA,40,100,30,0.090625,0.1215625,3.40206185567011,NA,NA,NA,NA
4,"COMA_onlyS2",10,4.91265614965865,0.566575779264849,0.907782194467531,0.442123551230815,NA,NA,40,100,30,0.090625,0.115,2.68041237113403,NA,NA,NA,NA
4,"COMA_onlyS2",11,4.99533090726886,0.527950483518433,0.916238606050495,0.426999724052715,NA,NA,40,100,30,0.13046875,0.109921875,-2.36298292902064,NA,NA,NA,NA
4,"COMA_onlyS2",12,5.21783083503738,0.615043591884895,0.912056651062353,0.317380081078402,NA,NA,40,100,30,0.136718749999999,0.121875,-1.71945701357461,NA,NA,NA,NA
4,"COMA_onlyS2",13,5.62469761707016,0.581300961626758,0.879818518507024,0.342928133411949,NA,NA,40,100,30,0.137499999999999,0.14,0.289855072463823,NA,NA,NA,NA
4,"COMA_onlyS2",14,6.07170701737483,0.644936845369199,0.848233559814824,0.317519921045919,NA,NA,40,100,30,0.147656249999998,0.157968749999999,1.20989917506888,NA,NA,NA,NA
4,"COMA_onlyS2",15,6.32282224429302,0.463790441132363,0.815765831181379,0.304122240692479,NA,NA,40,100,30,0.129687499999999,0.133046875,0.385996409335781,NA,NA,NA,NA
4,"COMA_onlyS2",16,6.35273155811318,0.47289997135903,0.852669923408253,0.31543806670507,NA,NA,40,100,30,0.128125,0.125859375,-0.259856630824343,NA,NA,NA,NA
4,"COMA_onlyS2",17,6.60665151560476,0.457101788631296,0.869236572068482,0.292959924528723,NA,NA,40,100,30,0.152734374999999,0.137109375,-1.8441678192715,NA,NA,NA,NA
4,"COMA_onlyS2",18,6.85696977543826,0.530995883829273,0.837952555502067,0.300543826324455,NA,NA,40,100,30,0.166015624999999,0.13525390625,-3.68852459016388,NA,NA,NA,NA
4,"COMA_onlyS2",19,7.19161201564813,0.584528634228929,0.84988773062784,0.338126270339557,NA,NA,40,100,30,0.16328125,0.15638671875,-0.823996265172776,NA,NA,NA,NA
4,"COMA_onlyS2",20,7.54198849161719,0.525848441770488,0.819344619915564,0.323749749247416,NA,NA,40,100,30,0.172460937500002,0.177910156250001,0.658484776964719,NA,NA,NA,NA
4,"COMA_onlyS2",21,7.81240545753317,0.494492926439848,0.803579137807291,0.770606376831501,0.770606376831501,1000,34,67,0,0.113970588235294,0.14673828125,3.69826244813278,1,1,1,5.88409014145533
4,"COMA_onlyS2",22,8.67334313993006,0.490203682496506,0.775074618144075,0.671466388342405,0.671466388342405,1000,33,66,0,0.138139204545455,0.17328125,4.07746188710342,1,1,1,5.37624626159668
4,"COMA_onlyS2",23,8.63656485646358,0.527535216414504,0.786885598060985,0.600968526867521,0.600968526867521,1000,36,77,0,0.162380642361111,0.1859814453125,2.81760476714812,1,1,1,4.46635433832804
4,"COMA_onlyS2",24,8.94682380744972,0.485919594286773,0.770120192196296,0.570731068101696,0.570731068101696,1000,42,80,0,0.15023949032738,0.15846923828125,0.968478513674405,1,1,1,5.04096081256866
4,"COMA_onlyS2",25,9.4238267803766,0.425543068017238,0.727135244106702,0.507621103843489,0.507621103843489,1000,37,76,0,0.176071579391892,0.186796875,1.30172662331419,1,1,1,5.15676399072011
4,"COMA_onlyS2",26,9.33195512970266,0.523959918133998,0.754065623548712,0.573329546967687,0.573329546967687,1000,34,75,0,0.183148552389707,0.2047998046875,2.65057402556299,1,1,1,5.17175933917363
4,"COMA_onlyS2",27,9.68868039865941,0.498854416515497,0.713564346054544,0.468829097932738,0.468829097932738,1000,38,72,0,0.157631321957237,0.167861328125,1.21443335138389,1,1,1,4.66867447296778
4,"COMA_onlyS2",28,10.261512635689,0.496225363184591,0.672218915919295,0.539873247035415,0.539873247035415,1000,51,92,0,0.19460880055147,0.196443786621093,0.227837859524666,1,1,1,4.98939167261124
4,"COMA_onlyS2",29,10.1556984126491,0.583430165836274,0.707984625660346,0.562435401954524,0.562435401954524,1000,34,59,0,0.198001637178309,0.218457336425781,2.55059114778024,1,1,1,4.94623967806498
4,"COMA_onlyS2",30,10.6803113905078,0.537032783728318,0.631178634037097,0.605701469856047,0.605701469856047,1000,58,92,0,0.16119332149111,0.178752136230469,2.0933088862111,1,1,1,5.66253959735235
4,"COMA_onlyS2",31,11.0710692538604,0.438529765539148,0.638595014156105,0.502589580399329,0.502589580399329,1000,48,82,0,0.202237447102864,0.222571334838867,2.54886465429583,1,1,1,4.97526258230209
4,"COMA_onlyS2",32,10.9866763252205,0.473158736311583,0.68392233590757,0.594544920609826,0.594544920609826,1000,38,84,0,0.211403294613488,0.238967819213868,3.49538926704872,1,1,1,5.32718449433645
4,"COMA_onlyS2",33,11.4326141839019,0.444205907889522,0.603651729615967,0.49955542825446,0.49955542825446,1000,57,92,0,0.170765793114378,0.190867805480957,2.42416583875345,1,1,1,4.93890719413757
4,"COMA_onlyS2",34,11.5892498341407,0.330990738935498,0.587658875874298,0.613331227580911,0.613331227580911,1000,23,66,0,0.235640152640963,0.237849578857421,0.289055766611975,1,1,1,4.60311825672785
4,"COMA_onlyS2",35,12.2506236449541,0.469458583741052,0.645117343197692,0.64783850951637,0.64783850951637,1000,34,73,0,0.239535387824566,0.247932853698732,1.10425465428869,1,1,1,4.64175939559937
4,"COMA_onlyS2",36,12.3181887569209,0.34837408529536,0.557174498894132,0.44799498521378,0.44799498521378,1000,42,88,0,0.186331703549339,0.19408326625824,0.952668641842585,1,1,1,5.15457903146744
4,"COMA_onlyS2",37,12.3389296746751,0.30822015642261,0.558428963502876,0.560561690687029,0.560561690687029,1000,47,90,0,0.234747379384143,0.238195385932922,0.45057102137132,1,1,1,4.49538558324178
4,"COMA_onlyS2",38,13.0493033280284,0.358516710286362,0.614654229477517,0.618413543222917,0.618413543222917,1000,43,87,0,0.250500080197361,0.254513735771181,0.535511141198987,1,1,1,4.64455242554347
4,"COMA_onlyS2",39,13.2258528905185,0.322327577267521,0.508948739071359,0.42449689497452,0.42449689497452,1000,67,91,0,0.189343053903153,0.201035221815109,1.44230774413913,1,1,1,5.31565043926239
4,"COMA_onlyS2",40,12.8761821067284,0.308598280661283,0.537616661345351,0.450662599138648,0.450662599138648,1000,73,93,0,0.219740665122256,0.239872262477876,2.58011618134295,1,1,1,5.26212875843048
4,"COMA_onlyS2",41,13.5709287680714,0.39775964714796,0.585694219420329,0.507039232230193,0.507039232230193,1000,55,91,0,0.251391549543901,0.263367292881012,1.59973392363052,1,1,1,4.81508630911509
4,"COMA_onlyS2",42,13.6812279620599,0.308431012901036,0.494485690787554,0.371399708580685,0.371399708580685,1000,74,98,0,0.197733239547629,0.203139226138593,0.673839034277828,1,1,1,5.58378390471141
4,"COMA_onlyS2",43,13.4045998827352,0.326331616533786,0.532641809686221,0.53804310956437,0.53804310956437,1000,63,95,0,0.238706021081836,0.250836032927037,1.59334136103887,1,1,1,4.76672436396281
4,"COMA_onlyS2",44,14.1656906118352,0.373968277777317,0.544555389796549,0.321353598466822,0.321353598466822,1000,55,92,0,0.254590532996439,0.273702164292336,2.56391046020962,1,1,1,4.96934051116308
4,"COMA_onlyS2",45,14.3059064210063,0.349116271116301,0.449976397774382,0.419160061746428,0.419160061746428,1000,82,96,0,0.208536065206294,0.213213768750429,0.591019165687426,1,1,1,5.08602329889933
4,"COMA_onlyS2",46,13.8921530872602,0.352731812680537,0.500824167355471,0.3931014782625,0.3931014782625,1000,64,96,0,0.248053968418387,0.262900063619016,1.97435647999934,1,1,1,5.63479572137197
4,"COMA_onlyS2",47,14.8838062830642,0.295335144081164,0.47076317623175,0.487550996869652,0.487550996869652,1000,53,90,0,0.265323906574612,0.279889173880221,1.98254270636453,1,1,1,5.02124539613724
4,"COMA_onlyS2",48,15.0833174169703,0.294760984075074,0.408828263504963,0.469227196559936,0.469227196559936,1000,81,97,0,0.212334452587879,0.220157840475439,0.993237283675016,1,1,1,5.54436881144842
4,"COMA_onlyS2",49,14.4665490137894,0.389808611245413,0.467493611581045,0.400727479645392,0.400727479645392,1000,57,91,0,0.259873863374974,0.269085647966711,1.24462360344986,1,1,1,5.24214023351669
4,"COMA_onlyS2",50,15.3957158654498,0.254500476116355,0.428087935495306,0.509797118309407,0.509797118309407,1000,57,98,0,0.284887485467555,0.288342029582711,0.483077004660563,1,1,1,5.15731799999873
