"rep","scenario","year","meanG_S1","varG_S1","genicVarA_S1","accuracy_S2","accuracy_cand","nCandidates","nParentsUsed","nCrossesUsed","nKept","Ft0","Ft1","dF1","propParents_S2","propCrosses_S2","propProgeny_S2","time"
12,"COMA_S4",1,0.0510832812180975,1.1543763105721,1.0991335454655,0.4856768714496,NA,NA,40,100,30,0,0.01625,1.625,NA,NA,NA,NA
12,"COMA_S4",2,0.674884648946941,1.68241657326578,1.09022856932869,0.362806337548014,NA,NA,40,100,30,0,0.02125,2.125,NA,NA,NA,NA
12,"COMA_S4",3,1.34532912958882,1.81538845866361,1.08629353342462,0.464791965873821,NA,NA,40,100,30,0,0.0325,3.25,NA,NA,NA,NA
12,"COMA_S4",4,2.2452888691122,1.53505952128123,1.04500489494523,0.567673384323669,NA,NA,40,100,30,0,0.04875,4.875,NA,NA,NA,NA
12,"COMA_S4",5,2.9252542356011,0.713355931441046,1.00501040345723,0.503627814513651,NA,NA,40,100,30,0,0.0525,5.25,NA,NA,NA,NA
12,"COMA_S4",6,2.89126845837212,0.723173758924027,1.01130851581853,0.460281082918878,NA,NA,40,100,30,0.0562499999999999,0.075625,2.05298013245034,NA,NA,NA,NA
12,"COMA_S4",7,3.12328450375663,0.81592182376492,0.97865890794996,0.34860607180527,NA,NA,40,100,30,0.0906250000000002,0.0825,-0.893470790378023,NA,NA,NA,NA
12,"COMA_S4",8,3.61487809613747,0.953937207667266,0.965473407003068,0.396743289427849,NA,NA,40,100,30,0.1125,0.1334375,2.35915492957746,NA,NA,NA,NA
12,"COMA_S4",9,4.2814613714896,0.865297887941371,0.89892009934338,0.37250775895869,NA,NA,40,100,30,0.14375,0.150625,0.802919708029199,NA,NA,NA,NA
12,"COMA_S4",10,4.68501810423911,0.628795897284696,0.880012818888011,0.415680360183593,NA,NA,40,100,30,0.1125,0.1403125,3.1338028169014,NA,NA,NA,NA
12,"COMA_S4",11,4.95099400810775,0.603097413362965,0.906651218242571,0.360039781665619,NA,NA,40,100,30,0.103125,0.11859375,1.72473867595816,NA,NA,NA,NA
12,"COMA_S4",12,4.95664540161723,0.538785046855446,0.912143470788048,0.334920931575895,NA,NA,40,100,30,0.1078125,0.136328125,3.19614711033274,NA,NA,NA,NA
12,"COMA_S4",13,5.20485190183867,0.67565956282966,0.880684151275775,0.355605030581235,NA,NA,40,100,30,0.11171875,0.140703125,3.26297273526826,NA,NA,NA,NA
12,"COMA_S4",14,5.64685497804653,0.723280686973687,0.860994474617919,0.369370098038021,NA,NA,40,100,30,0.12890625,0.1509375,2.52914798206276,NA,NA,NA,NA
12,"COMA_S4",15,5.92218226849075,0.667973306266317,0.841293934861435,0.371365281058746,NA,NA,40,100,30,0.161718749999999,0.182890625,2.52562907735327,NA,NA,NA,NA
12,"COMA_S4",16,6.54726481364755,0.602856228049802,0.800471215811081,0.349677320297402,NA,NA,40,100,30,0.169531249999999,0.178515625,1.08184383819385,NA,NA,NA,NA
12,"COMA_S4",17,6.7176073825219,0.549609616722143,0.822541490360188,0.378972046949027,NA,NA,40,100,30,0.175390625,0.1966796875,2.58171482709617,NA,NA,NA,NA
12,"COMA_S4",18,6.94389072912058,0.488240644027258,0.813905204265365,0.363571481934617,NA,NA,40,100,30,0.177734375,0.185,0.88361045130645,NA,NA,NA,NA
12,"COMA_S4",19,7.14069466974468,0.503856282755519,0.803715440109154,0.335942038534547,NA,NA,40,100,30,0.1626953125,0.1678515625,0.615815255423353,NA,NA,NA,NA
12,"COMA_S4",20,7.37782920424056,0.519206929413989,0.815250694866111,0.295606777377839,NA,NA,40,100,30,0.174609375000001,0.188554687500001,1.68954093705626,NA,NA,NA,NA
12,"COMA_S4",21,7.77723781949975,0.528691470385691,0.765874154916931,0.663108190406019,0.755334396607974,60,18,61,8,0.16015625,0.19216796875,3.81162790697674,0,0,0,0.0176843563715617
12,"COMA_S4",22,8.3008895292751,0.46783334373866,0.777241167119046,0.702432976392231,0.709577124847802,38,17,53,14,0.183823529411764,0.206201171875,2.74176520270274,0,0,0,0.0114032546679179
12,"COMA_S4",23,8.41870713726394,0.442348928020429,0.76406854563577,0.677911980677751,0.674915223431105,37,13,16,5,0.179987980769231,0.21029296875,3.69567607182118,0,0,0,0.0112424492835999
12,"COMA_S4",24,9.16034550180852,0.37763881725769,0.682330898770327,0.57489827813393,0.574393949780823,33,19,59,8,0.158203125000001,0.18583984375,3.28306264501156,0,0,0,0.0112358808517456
12,"COMA_S4",25,9.21058279294268,0.481509156559752,0.762927669055496,0.656623577654758,0.547471384930999,39,24,61,16,0.167643229166667,0.211162109375,5.22839264763391,0,0,0,0.0115175286928813
12,"COMA_S4",26,9.40033073033571,0.482501575490111,0.73635464304312,0.589435666155844,0.606779928891564,44,16,43,10,0.191162109375001,0.220898437500001,3.67642619981883,0,0,0,0.0117799361546834
12,"COMA_S4",27,9.57344956664169,0.506406434667506,0.725290475819716,0.418258023910074,0.382887563187294,36,16,41,11,0.203857421875,0.225,2.65562710824899,0,0,0,0.0113423625628153
12,"COMA_S4",28,9.78363958311889,0.433918016421353,0.685916973117939,0.59592383738307,0.712352545237099,36,21,61,11,0.203683035714288,0.212768554687501,1.14094253679034,0,0,0,0.0111071825027466
12,"COMA_S4",29,10.213527039588,0.479656916673724,0.688714931605466,0.686339864099447,0.771835278462399,41,22,64,14,0.204612038352274,0.206199951171876,0.199640036833343,0,0,0,0.0115276694297791
12,"COMA_S4",30,10.4020606954984,0.593980690951238,0.69894657275463,0.678319829722689,0.794373388151213,42,15,42,9,0.211165364583334,0.22308349609375,1.51085296909167,0,0,0,0.0114965518315633
12,"COMA_S4",31,10.9031938772583,0.464138091981119,0.665380543277123,0.677847978677601,0.676998540531642,35,16,49,10,0.240875244140626,0.2317919921875,-1.19654271356789,0,0,0,0.0114173650741577
12,"COMA_S4",32,11.1067168800586,0.327959072534126,0.654715103163209,0.631194658456278,0.406655237781358,36,14,14,7,0.209368024553572,0.242471923828125,4.18701751290307,0,0,0,0.011368985970815
12,"COMA_S4",33,11.3805866820038,0.311251235420712,0.612843585812799,0.697560782763114,0.545126775458597,34,14,35,7,0.215959821428572,0.242157592773438,3.34138122775795,0,0,0,0.0114718834559123
12,"COMA_S4",34,11.5773453836936,0.260981965068648,0.57235484115738,0.581934340155777,0.688453982843478,34,14,49,8,0.228925432477678,0.241851196289062,1.67633123381546,0,0,0,0.0114229639371236
12,"COMA_S4",35,12.0550950844984,0.450387918947389,0.590702843499973,0.587075820256294,0.640302382755349,34,15,44,8,0.249316406250002,0.260736083984376,1.5212371536359,0,0,0,0.0113563179969788
12,"COMA_S4",36,12.072572492707,0.407506996326971,0.575545914608155,0.548189665524053,0.478201421515592,35,15,37,10,0.225056966145833,0.252937622070312,3.59776844316094,0,0,0,0.0114348451296488
12,"COMA_S4",37,12.0519260238561,0.4057033243335,0.584409260699737,0.7370011668028,0.705520267939986,35,22,71,11,0.235548539595171,0.233834075927735,-0.224273712097879,0,0,0,0.0113876779874166
12,"COMA_S4",38,12.3554621818985,0.407595456819187,0.578094909462358,0.674612639857238,0.733349156222414,42,22,61,15,0.23790671608665,0.255425109863282,2.29872039898782,0,0,0,0.0116364081700643
12,"COMA_S4",39,12.4222905373135,0.312494736160491,0.559306022101306,0.715066110924928,0.832625084948434,42,19,51,13,0.245645623458061,0.27983009338379,4.53161948664434,0,0,0,0.0117554465929667
12,"COMA_S4",40,12.9296401071045,0.584030713942955,0.553245930549031,0.713998201046239,0.831696831572703,39,13,38,10,0.246866079477164,0.305840682983399,7.83055999725706,0,0,0,0.0116562326749166
12,"COMA_S4",41,13.2730753751797,0.617119636897551,0.512445457080934,0.596699404867941,0.803476480405443,33,11,40,8,0.258420077237218,0.302959442138673,6.00601007852561,0,0,0,0.0113744457562764
12,"COMA_S4",42,13.3934499119886,0.477583885951223,0.527249189627869,0.805609020158041,0.746277412689144,31,24,65,7,0.246048609415689,0.235293312072754,-1.42652397452312,0,0,0,0.0505794644355774
12,"COMA_S4",43,13.4864812415028,0.382083446139879,0.5404427602757,0.812018618168856,0.729973712822615,44,24,79,16,0.257256825764975,0.270756492614746,1.81754169113375,0,0,0,0.0116773764292399
12,"COMA_S4",44,13.7470504687207,0.286052591203125,0.51534330765028,0.716771118484208,0.695440247245545,44,12,39,7,0.343653361002603,0.334318466186523,-1.42225072262727,0,0,0,0.0114151914914449
12,"COMA_S4",45,14.3439456916183,0.316592576164373,0.46643054216113,0.592011376523363,0.760478832567188,32,9,22,6,0.323793199327258,0.386003322601319,9.19986655150014,0,0,0,0.010908567905426
12,"COMA_S4",46,14.718836597189,0.491985604398909,0.412160076162805,0.614402760182058,0.807852088143592,29,8,8,5,0.372165679931642,0.383760833740235,1.84684931007443,0,0,0,0.0107258756955465
12,"COMA_S4",47,14.646497390877,0.380985540415076,0.391595063531574,0.75805308617284,0.738188776224383,28,21,62,6,0.26342555454799,0.283857774734497,2.77395181337956,0,0,0,0.0388433933258057
12,"COMA_S4",48,14.6846281022399,0.273047509190171,0.466268902991832,0.78874104108816,0.512848916550004,41,29,88,18,0.256154027478448,0.293988590240479,5.08634370013129,0,0,0,0.0204550425211589
12,"COMA_S4",49,14.715823974972,0.247132531767767,0.468339552539047,0.788862200536001,0.637782372570621,49,9,8,4,0.352643330891925,0.358645162582397,0.927129042903152,0,0,0,0.0115034699440002
12,"COMA_S4",50,14.9266404753989,0.226987767489793,0.428384315533119,0.43859584788398,0.739688394212411,29,10,25,4,0.415935134887697,0.448456687927247,5.56814062652048,0,0,0,0.0108019669850667
