"rep","scenario","year","meanG_S1","varG_S1","genicVarA_S1","accuracy_S2","accuracy_cand","nCandidates","nParentsUsed","nCrossesUsed","nKept","Ft0","Ft1","dF1","propParents_S2","propCrosses_S2","propProgeny_S2","time"
14,"COMA_S4",1,0.0764123864843046,1.01221573105925,1.22765676770375,0.406161265053109,NA,NA,40,100,30,0,0.005,0.5,NA,NA,NA,NA
14,"COMA_S4",2,0.839050856428201,1.48970244005256,1.2080562696181,0.402891939726835,NA,NA,40,100,30,0,0.01125,1.125,NA,NA,NA,NA
14,"COMA_S4",3,1.29675154799697,1.36063118517963,1.19656885775004,0.430545321319499,NA,NA,40,100,30,0,0.02,2,NA,NA,NA,NA
14,"COMA_S4",4,1.85199669906527,1.3017876237849,1.20293380554666,0.479805398233377,NA,NA,40,100,30,0,0.03,3,NA,NA,NA,NA
14,"COMA_S4",5,2.58478634953812,0.680397203830365,1.18208377670432,0.44416250839875,NA,NA,40,100,30,0,0.03375,3.375,NA,NA,NA,NA
14,"COMA_S4",6,2.5533416714716,0.714469108123888,1.19525068489632,0.428656648840847,NA,NA,40,100,30,0.01875,0.0340625,1.56050955414012,NA,NA,NA,NA
14,"COMA_S4",7,2.89486299868388,0.831262313508006,1.19566112141327,0.378115145895513,NA,NA,40,100,30,0.034375,0.035,0.0647249190938483,NA,NA,NA,NA
14,"COMA_S4",8,3.29691768441545,0.86434458642962,1.1764874750544,0.37936470721957,NA,NA,40,100,30,0.04375,0.055625,1.24183006535948,NA,NA,NA,NA
14,"COMA_S4",9,3.57550801550675,0.896132375932358,1.18434499791372,0.360378397333442,NA,NA,40,100,30,0.0562499999999999,0.0721875,1.68874172185431,NA,NA,NA,NA
14,"COMA_S4",10,4.28891560195867,0.81079736930261,1.16068662634056,0.438442800035465,NA,NA,40,100,30,0.04375,0.063125,2.02614379084968,NA,NA,NA,NA
14,"COMA_S4",11,4.48889442432529,0.74221547255839,1.17358207750678,0.41009391811616,NA,NA,40,100,30,0.04375,0.0596875,1.66666666666667,NA,NA,NA,NA
14,"COMA_S4",12,4.84050136241031,0.734292425212296,1.14693101543572,0.393129648957094,NA,NA,40,100,30,0.059375,0.066640625,0.772425249169439,NA,NA,NA,NA
14,"COMA_S4",13,5.29266157301089,0.732436287924929,1.14158872464594,0.369650588258825,NA,NA,40,100,30,0.0671874999999995,0.0632812499999999,-0.41876046901168,NA,NA,NA,NA
14,"COMA_S4",14,5.42686424778318,0.767715575168665,1.13293730537428,0.399681014183226,NA,NA,40,100,30,0.0718749999999995,0.0810156249999999,0.984848484848529,NA,NA,NA,NA
14,"COMA_S4",15,5.97714199287771,0.769059180275099,1.11905140951377,0.407401493322319,NA,NA,40,100,30,0.0757812499999997,0.109296875,3.62637362637364,NA,NA,NA,NA
14,"COMA_S4",16,6.27981732120871,0.746061711015198,1.07580957880601,0.399183354617523,NA,NA,40,100,30,0.0746093749999999,0.0999218749999999,2.7353313634445,NA,NA,NA,NA
14,"COMA_S4",17,6.60630939614533,0.674090550369381,1.08788417384759,0.406524702292862,NA,NA,40,100,30,0.0863281249999996,0.0953906249999999,0.991876870457491,NA,NA,NA,NA
14,"COMA_S4",18,6.91877259170657,0.572441458612455,1.05769069055151,0.358382916122648,NA,NA,40,100,30,0.0904296874999997,0.0939062499999999,0.382220313506577,NA,NA,NA,NA
14,"COMA_S4",19,7.14928708606427,0.554973815224647,1.07373474145383,0.403578626906363,NA,NA,40,100,30,0.0994140624999993,0.0946484374999998,-0.529169377575301,NA,NA,NA,NA
14,"COMA_S4",20,7.41451440462063,0.619021748263728,1.07939536240282,0.346128896410274,NA,NA,40,100,30,0.105664062499999,0.105234375,-0.0480454247651842,NA,NA,NA,NA
14,"COMA_S4",21,7.66483417972993,0.609201219261403,1.04578294991533,0.545472469812894,0.697027930973497,60,23,65,14,0.0855978260869563,0.112890625,2.98476968796436,0,0,0,0.0211076418558757
14,"COMA_S4",22,8.23447663260324,0.685709303710827,0.978465271437804,0.595147236325905,0.622221377497998,43,31,83,20,0.0844254032258065,0.108212890625,2.59809386182218,0,0,0,0.0117642720540365
14,"COMA_S4",23,8.23298906146667,0.698427731914264,1.01918050461677,0.644841607716994,0.607470983042358,51,32,76,21,0.0919799804687496,0.111025390625,2.0974658869396,0,0,0,0.0118219256401062
14,"COMA_S4",24,8.49382405148824,0.619447970282226,1.00153967104779,0.690379936403875,0.70786183080745,52,34,83,21,0.0962201286764701,0.10787109375,1.28913748172634,0,0,0,0.0119259198506673
14,"COMA_S4",25,9.01104752173395,0.719754924208447,1.00900398318996,0.570646616714959,0.823546842586101,54,40,95,29,0.0954589843749998,0.1007275390625,0.582456140350892,0,0,0,0.0117724498112996
14,"COMA_S4",26,9.12842829552122,0.909206674456409,1.00142620856052,0.613864702984007,0.867291411484858,60,25,72,19,0.0974218749999998,0.13709716796875,4.39577382498053,0,0,0,0.0119456807772319
14,"COMA_S4",27,9.72793021443716,0.629893053555182,0.937591616383809,0.584171530846106,0.718402553745954,45,34,89,22,0.108484604779412,0.12711669921875,2.08993524275911,0,0,0,0.0111709197362264
14,"COMA_S4",28,9.77240353883293,0.718142687132198,0.953394582273958,0.685350250509249,0.696895483240078,54,39,85,28,0.105644030448717,0.11408935546875,0.944291233866277,0,0,0,0.0122786045074463
14,"COMA_S4",29,9.49716042420791,0.650525718670876,0.977587437083507,0.642044564270344,0.798627150708178,59,35,76,21,0.116671316964285,0.137308349609375,2.33628014593238,0,0,0,0.0121758063634237
14,"COMA_S4",30,10.3067797368405,0.892887873124232,0.961928037747074,0.603414329619334,0.814029770606722,55,39,85,26,0.122145432692307,0.12218994140625,0.00507016943352272,0,0,0,0.0121170202891032
14,"COMA_S4",31,10.4268904147353,0.829474116318632,0.958238606078355,0.623431692309191,0.866658579152447,59,28,64,18,0.138654436383928,0.164737548828125,3.02818213107123,0,0,0,0.0121682047843933
14,"COMA_S4",32,11.051690591763,0.672360760201573,0.914650284057835,0.686411734758007,0.716308544201239,48,23,56,14,0.146887737771739,0.167998046875,2.47450541246737,0,0,0,0.0118497331937154
14,"COMA_S4",33,11.4063551783257,0.641779267117329,0.902734616490482,0.702239016081034,0.759803674152625,43,35,89,22,0.128062220982143,0.136654968261719,0.985477116183075,0,0,0,0.0119209011395772
14,"COMA_S4",34,11.1032438360498,0.686468974471886,0.932512552460297,0.67436548465389,0.789687310596236,55,27,75,18,0.143545645254629,0.144814758300781,0.148182216497635,0,0,0,0.0117457826932271
14,"COMA_S4",35,11.7242667260492,0.695064110682141,0.879806247364053,0.665395214008636,0.838651695453695,47,22,58,15,0.172962535511364,0.168974304199219,-0.482231033464857,0,0,0,0.0116839567820231
14,"COMA_S4",36,12.0791519092468,0.544972357189284,0.845938115535893,0.668224328766134,0.743615179958233,42,18,55,10,0.194030761718749,0.205510711669922,1.42436577054151,0,0,0,0.0115538477897644
14,"COMA_S4",37,12.4860543078824,0.481436680668794,0.84354749179252,0.666657725367112,0.675696772406485,38,14,38,6,0.200051443917409,0.197201232910156,-0.356299287695626,0,0,0,0.0112089395523071
14,"COMA_S4",38,13.0599943654333,0.449156976593688,0.830443256670709,0.655389336919191,0.589130113614728,34,18,62,12,0.181443956163194,0.181043395996094,-0.0489349715412289,0,0,0,0.0113138318061829
14,"COMA_S4",39,13.1805555690443,0.445354031674619,0.837851355011366,0.645462965064608,0.656496064967311,38,24,71,12,0.178863525390625,0.179700927734375,0.101980897164298,0,0,0,0.0109264135360718
14,"COMA_S4",40,13.6636420285555,0.511214059113699,0.813585270474048,0.579445270870722,0.741427243188145,44,19,44,12,0.181679173519737,0.195082855224609,1.63794947789903,0,0,0,0.0111393411954244
14,"COMA_S4",41,13.8743398018304,0.521104159903922,0.818095729226472,0.570351270341099,0.789048564481514,39,14,40,6,0.250425066266742,0.237657852172852,-1.70326054398626,0,0,0,0.0109854618708293
14,"COMA_S4",42,14.2288895474128,0.374795262989076,0.759238562000609,0.645638998601047,0.729445985300788,34,12,31,3,0.201348622639974,0.240976524353027,4.96185229706169,0,0,0,0.0109136700630188
14,"COMA_S4",43,14.570315160887,0.475994587278429,0.75095035878985,0.731992091488034,0.569322418672688,32,22,66,10,0.171653053977271,0.186393737792968,1.7795301698731,0,0,0,0.0387958804766337
14,"COMA_S4",44,14.5769644153049,0.453934713132809,0.77570747402468,0.69024794959693,0.611658383884117,42,20,59,12,0.188761520385742,0.212947120666504,2.98131818059987,0,0,0,0.0110679864883423
14,"COMA_S4",45,15.0891474977219,0.4797129000334,0.736439802618245,0.565345318943033,0.77400366858195,40,19,62,12,0.201421637284129,0.206532917022705,0.640047361312646,0,0,0,0.0110765735308329
14,"COMA_S4",46,15.4321210967136,0.644131228518097,0.752856850637014,0.544892509662681,0.62831249926863,39,13,46,9,0.214274479792669,0.236158218383789,2.78516326990958,0,0,0,0.0111215074857076
14,"COMA_S4",47,15.6390244418929,0.681777717767777,0.710157790577026,0.489007273860098,0.497612174432606,33,12,29,6,0.254830996195476,0.275902719497681,2.82777775170755,0,0,0,0.0109076460202535
14,"COMA_S4",48,15.9978441007496,0.38886091451667,0.692678197381326,0.664816140553482,0.484179379318067,32,19,55,8,0.219322606136925,0.233631219863892,1.83284591554044,0,0,0,0.0107596874237061
14,"COMA_S4",49,16.4875976752,0.418201153339728,0.703052008352344,0.793432266018769,0.555619047486897,39,22,58,13,0.223601341247558,0.205758318901062,-2.2981778942235,0,0,0,0.0111108422279358
14,"COMA_S4",50,16.6232150879953,0.367705546587856,0.684287170428027,0.60689203360633,0.699998890070389,42,14,45,9,0.24010671888079,0.262261075973511,2.91545637304368,0,0,0,0.0114944219589233
