"id","mother","father"
"11",NA,NA
"12",NA,NA
"13",NA,NA
"14",NA,NA
"15",NA,NA
"16",NA,NA
"17",NA,NA
"18",NA,NA
"19",NA,NA
"20",NA,NA
"21",NA,NA
"22",NA,NA
"23",NA,NA
"24",NA,NA
"25",NA,NA
"26",NA,NA
"27",NA,NA
"28",NA,NA
"29",NA,NA
"30",NA,NA
"31",NA,NA
"32",NA,NA
"33",NA,NA
"34",NA,NA
"35",NA,NA
"36",NA,NA
"37",NA,NA
"38",NA,NA
"39",NA,NA
"40",NA,NA
"13646","17","40"
"7158","8","31"
"15442","22","36"
"1116","1","22"
"18379","29","32"
"10306","12","38"
"15177","22","28"
"14471","20","34"
"14877","21","30"
"13045","16","39"
"35968","22","34"
"33094","17","22"
"32503","16","26"
"36781","26","34"
"39551","35","36"
"36888","27","29"
"38491","31","38"
"29817","12","21"
"34559","21","22"
"22693","5","14"
"48173","8","17"
"53389","17","26"
"48732","8","39"
"48725","8","39"
"48489","8","31"
"55751","22","34"
"57405","26","29"
"51034","12","26"
"50403","10","34"
"55525","22","32"
"70360","14","17"
"68540","11","39"
"67656","11","27"
"69192","12","32"
"66157","8","22"
"78871","29","32"
"69047","12","32"
"66377","8","34"
"66085","8","22"
"68226","11","35"
"96168","22","39"
"96076","22","39"
"97918","27","38"
"87350","8","38"
"89966","12","27"
"86642","8","22"
"96081","22","39"
"89747","11","21"
"91015","13","26"
"92376","17","26"
"119352","7158","15177"
"119011","13646","15177"
"110084","22","18379"
"116565","36","13646"
"114573","32","1116"
"114768","32","15177"
"119309","7158","15177"
"119259","7158","15177"
"119263","7158","15177"
"110372","22","10306"
"136148","7158","38491"
"121295","22","13646"
"127561","29","35968"
"137957","10306","38491"
"137995","10306","38491"
"136894","18379","36781"
"121243","22","13646"
"139438","32503","38491"
"135839","7158","32503"
"135344","7158","15442"
"152155","1116","50403"
"158519","36888","55751"
"158301","36888","48173"
"154233","14471","36888"
"158588","36888","55751"
"152449","18379","48173"
"151526","15442","48725"
"152603","18379","48173"
"149778","13646","55525"
"151328","15442","34559"
"176702","48173","68226"
"176473","48173","53389"
"165405","10306","32503"
"164146","1116","66377"
"176591","48173","53389"
"161999","7158","36781"
"172676","36888","38491"
"161659","7158","18379"
"177681","48725","69192"
"176738","48173","68226"
"191345","48725","66085"
"198229","96168","96076"
"183941","36781","48725"
"189880","53389","48732"
"194732","68540","69192"
"190392","53389","68226"
"189697","48173","89747"
"189404","48173","67656"
"182007","33094","78871"
"185748","36888","48173"
"219214","119011","114768"
"201025","48173","119011"
"201029","48173","119011"
"220004","114768","119263"
"200940","48173","119011"
"216212","96168","110084"
"217654","87350","114768"
"219117","119011","114768"
"205117","48489","119011"
"214436","66377","119011"
"236376","119011","121243"
"236224","119011","110084"
"236538","110084","136894"
"225961","78871","119352"
"235773","119352","121243"
"237267","114573","136148"
"235122","119352","110084"
"228056","66085","119011"
"236116","119011","110084"
"228493","68226","119011"
"259895","151526","152603"
"259326","158301","151526"
"259926","151526","152603"
"250351","114573","151526"
"259983","151526","152603"
"248063","119011","158301"
"259982","151526","152603"
"257904","135839","158588"
"257763","139438","151328"
"247081","119352","152155"
"278387","151526","164146"
"278623","152603","164146"
"262310","119011","177681"
"279097","176702","176473"
"277733","158588","164146"
"261000","119352","152603"
"262135","119011","152449"
"261989","119011","137957"
"276228","152155","176591"
"271747","127561","158519"
"299290","183941","194732"
"298572","191345","190392"
"298180","177681","185748"
"296891","176591","183941"
"288719","152155","158301"
"292462","151526","151328"
"292731","151526","176702"
"290611","158519","198229"
"298877","198229","183941"
"291744","154233","194732"
"306754","151526","161659"
"310721","176702","165405"
"307821","152603","176702"
"301881","158519","219214"
"301937","158519","219214"
"319981","201029","200940"
"307469","152603","151328"
"301497","158519","183941"
"312800","165405","172676"
"319711","219214","200940"
"335331","219214","228493"
"331513","183941","217654"
"332676","189880","228056"
"336652","201029","228493"
"339100","236376","236538"
"332738","189880","228056"
"334132","189697","219214"
"332342","189880","236224"
"336198","201025","228493"
"338393","217654","236224"
"359327","259926","259983"
"359312","259926","259983"
"358187","236116","259983"
"359277","259926","259983"
"359867","259982","257763"
"359256","259926","259983"
"358770","259895","247081"
"359385","259926","259983"
"356276","236538","259895"
"346761","189697","259982"
"376042","259926","278623"
"376187","259926","278623"
"361060","219214","259983"
"375900","259926","259982"
"376010","259926","259982"
"361062","219214","259983"
"361204","219214","259983"
"374566","228493","262135"
"376181","259926","278623"
"361562","219214","278387"
"392291","259983","298572"
"392593","259983","292731"
"393779","259982","261000"
"399569","296891","292731"
"380558","236376","228056"
"383982","236538","288719"
"398988","298572","292731"
"382674","236224","262135"
"392533","259983","292731"
"393824","259982","261000"
"456751","336652","359327"
"451450","301937","301497"
"447534","291744","338393"
"447472","291744","338393"
"451776","301937","312800"
"441482","298572","358187"
"441434","298572","336198"
"453213","307469","336652"
"449645","307821","338393"
"447850","306754","331513"
"456568","336652","334132"
"452417","301937","359256"
"441269","298572","336198"
"444421","288719","332342"
"453440","301497","331513"
"442818","296891","298877"
"451884","301937","335331"
"453411","301497","331513"
"456915","336652","356276"
"459000","336198","359867"
"455569","335331","332676"
"455620","335331","332676"
"440073","299290","301881"
"451439","301937","307469"
"463873","301937","374566"
"469339","331513","332342"
"470475","332676","361204"
"479473","375900","374566"
"478572","376042","376187"
"469856","331513","376181"
"463371","301881","376010"
"478780","376042","361060"
"476033","359867","376042"
"469219","335331","361062"
"462074","301881","332676"
"470148","331513","361562"
"469137","335331","361062"
"466904","301497","376010"
"479766","376010","361062"
"475919","359867","376042"
"477060","359256","374566"
"481192","335331","392593"
"500003","382674","392533"
"488448","359327","376010"
"481201","335331","392593"
"488014","338393","383982"
"481345","331513","358770"
"482005","331513","398988"
"499918","382674","392533"
"494982","376187","361562"
"483135","336652","376042"
"481015","335331","376181"
"487435","336198","393779"
"480858","335331","376181"
"481236","335331","392593"
"496796","376010","374566"
"483807","336652","393824"
"503543","451776","376010"
"505924","451776","451450"
"517904","455620","455569"
"503527","451776","376010"
"512482","447850","441269"
"512296","451450","441269"
"512784","455569","441269"
"503979","456751","392593"
"506788","456915","451450"
"507496","455620","451450"
"502492","376042","376010"
"505555","456915","456751"
"515003","451450","442818"
"502002","449645","361060"
"500430","456751","331513"
"500147","383982","331513"
"505683","456751","451450"
"509542","451884","451776"
