"id","mother","father"
"11",NA,NA
"12",NA,NA
"13",NA,NA
"14",NA,NA
"15",NA,NA
"16",NA,NA
"17",NA,NA
"18",NA,NA
"19",NA,NA
"20",NA,NA
"21",NA,NA
"22",NA,NA
"23",NA,NA
"24",NA,NA
"25",NA,NA
"26",NA,NA
"27",NA,NA
"28",NA,NA
"29",NA,NA
"30",NA,NA
"31",NA,NA
"32",NA,NA
"33",NA,NA
"34",NA,NA
"35",NA,NA
"36",NA,NA
"37",NA,NA
"38",NA,NA
"39",NA,NA
"40",NA,NA
"16456","25","26"
"6163","9","27"
"18537","30","37"
"18605","30","37"
"5324","8","12"
"4697","7","13"
"11885","16","20"
"1475","2","16"
"11890","16","20"
"13117","17","39"
"36962","25","38"
"28395","10","25"
"26094","7","20"
"37163","25","40"
"21308","2","7"
"28380","10","25"
"22926","4","8"
"30443","13","25"
"29277","11","38"
"39373","34","38"
"47894","9","25"
"49747","11","25"
"48022","9","25"
"48033","9","25"
"49777","11","25"
"48409","9","34"
"49782","11","25"
"40821","2","25"
"46072","7","15"
"46565","7","29"
"73123","16","30"
"66389","7","30"
"62991","3","34"
"66263","7","30"
"77579","25","27"
"77597","25","27"
"77884","25","38"
"73114","16","30"
"66327","7","30"
"73121","16","30"
"88441","9","25"
"94226","19","25"
"83097","3","12"
"86935","7","27"
"95125","21","30"
"81379","2","9"
"97043","25","38"
"91147","15","25"
"94172","19","25"
"97156","25","38"
"119299","18537","11890"
"113067","30","18537"
"113470","30","5324"
"119075","18537","11885"
"119003","6163","4697"
"119435","18537","11890"
"116475","37","16456"
"118765","16456","11890"
"108634","21","5324"
"119315","18537","11890"
"135936","16456","6163"
"132970","37","36962"
"125802","25","30443"
"136014","16456","6163"
"136569","18537","13117"
"137534","5324","30443"
"125799","25","30443"
"138367","11885","22926"
"138168","11885","28395"
"125396","25","11890"
"152809","18537","48409"
"151663","6163","47894"
"150866","16456","6163"
"152009","6163","48033"
"156140","36962","49747"
"155234","11890","36962"
"156163","36962","49747"
"158952","49747","48033"
"156400","28395","30443"
"156047","36962","49747"
"175423","47894","49782"
"170498","36962","48022"
"175408","47894","49782"
"178835","73123","77597"
"175963","49747","66327"
"172789","21308","48033"
"179690","77597","77884"
"160432","16456","11890"
"176537","49777","73123"
"175529","47894","66389"
"196541","77884","88441"
"190682","48033","66327"
"189945","48033","48409"
"189888","48033","48409"
"180556","36962","47894"
"187375","29277","49747"
"189456","48022","88441"
"189725","48022","81379"
"191715","49782","66389"
"181155","36962","81379"
"201170","47894","119003"
"216146","94226","119299"
"210722","66263","119299"
"200980","47894","113067"
"218486","119299","119003"
"216210","94226","119299"
"216090","94226","119299"
"200254","47894","88441"
"210853","77579","88441"
"218541","119299","119003"
"221620","66389","135936"
"229943","88441","83097"
"230467","88441","125396"
"222776","62991","119003"
"220624","73123","113470"
"238447","119003","125396"
"237396","119299","119075"
"239465","108634","137534"
"222178","62991","77597"
"222158","62991","77597"
"240107","88441","94226"
"255736","135936","151663"
"255753","135936","151663"
"250044","113067","135936"
"240707","88441","135936"
"250934","113067","158952"
"256031","135936","152009"
"255889","135936","152009"
"258785","125799","156047"
"249639","119299","119003"
"276600","152009","156400"
"278219","158952","175408"
"268090","135936","172789"
"262484","119003","152009"
"278934","175423","175408"
"267853","135936","175408"
"278968","175423","175408"
"279020","175423","175408"
"277914","156163","172789"
"277818","156163","170498"
"294997","175423","170498"
"289821","151663","190682"
"294977","175423","170498"
"289745","151663","190682"
"289840","151663","190682"
"294858","175423","170498"
"295248","175423","180556"
"297104","175963","175529"
"293842","158952","175423"
"293703","156163","196541"
"319831","216210","200254"
"319135","201170","216090"
"316775","189888","200254"
"318439","189725","216146"
"317050","180556","200254"
"316782","189888","200254"
"303490","150866","210722"
"319765","216210","200254"
"318421","189725","216146"
"319737","216210","200254"
"322528","178835","191715"
"323825","175963","216210"
"335016","216146","210722"
"321212","170498","201170"
"338040","216090","237396"
"336602","218486","200254"
"333078","191715","216210"
"327765","175529","190682"
"332085","189725","201170"
"335497","210722","200980"
"342957","189888","201170"
"352221","210722","240707"
"357950","222776","255889"
"340100","196541","216210"
"353285","218486","200254"
"350453","201170","239465"
"352101","210722","240707"
"348334","191715","210722"
"351826","210722","200254"
"356308","221620","220624"
"379870","277914","277818"
"360936","201170","278219"
"360966","201170","278219"
"379721","267853","279020"
"380026","277914","277818"
"364328","218486","262484"
"365272","216210","278934"
"376649","255753","278934"
"379315","268090","277914"
"379027","276600","278934"
"397381","278968","277818"
"398852","294977","293703"
"386369","238447","294977"
"396308","278934","277818"
"397250","278968","277818"
"391918","255753","294977"
"397888","278968","297104"
"395772","278219","289840"
"397966","278968","297104"
"396176","268090","277914"
"443614","289745","335016"
"458923","342957","340100"
"448580","293703","352221"
"454976","322528","356308"
"446290","295248","352101"
"458445","335497","353285"
"442580","294977","333078"
"446048","295248","342957"
"441175","289821","303490"
"446924","297104","342957"
"454808","322528","353285"
"455919","335016","348334"
"450321","319135","333078"
"449587","319831","323825"
"455117","323825","321212"
"459038","342957","340100"
"459150","342957","350453"
"448106","293703","323825"
"451438","316775","338040"
"443280","289745","318439"
"444084","289840","335016"
"453852","319737","322528"
"443020","289745","289840"
"453681","318421","352221"
"442581","294977","333078"
"443215","289745","316775"
"443525","289745","335016"
"457238","336602","342957"
"453051","303490","338040"
"447211","297104","351826"
"463164","318439","360936"
"478751","352101","364328"
"466614","303490","352221"
"460314","319831","335497"
"476410","342957","379870"
"472882","338040","376649"
"479811","360966","365272"
"472850","338040","376649"
"463833","318439","379315"
"460306","319831","335497"
"476363","342957","379870"
"474159","333078","379721"
"479196","356308","379721"
"471283","335016","352221"
"472748","338040","364328"
"474124","333078","379721"
"477913","353285","360966"
"465675","316782","340100"
"471579","335016","365272"
"479250","360936","380026"
"471629","335016","365272"
"476325","342957","379870"
"470852","323825","321212"
"478102","350453","356308"
"469987","319737","352221"
"477479","340100","376649"
"474093","333078","379721"
"474570","327765","351826"
"463514","318439","365272"
"488970","342957","379027"
"483913","338040","352101"
"480222","322528","338040"
"497452","364328","398852"
"493765","348334","365272"
"495156","379870","396308"
"491337","340100","376649"
"489563","352221","396176"
"488549","342957","360936"
"488711","342957","379721"
"493428","352101","395772"
"499093","386369","397250"
"491104","340100","380026"
"488626","342957","360936"
"481558","323825","352221"
"482806","335016","365272"
