"id","mother","father"
"11",NA,NA
"12",NA,NA
"13",NA,NA
"14",NA,NA
"15",NA,NA
"16",NA,NA
"17",NA,NA
"18",NA,NA
"19",NA,NA
"20",NA,NA
"21",NA,NA
"22",NA,NA
"23",NA,NA
"24",NA,NA
"25",NA,NA
"26",NA,NA
"27",NA,NA
"28",NA,NA
"29",NA,NA
"30",NA,NA
"31",NA,NA
"32",NA,NA
"33",NA,NA
"34",NA,NA
"35",NA,NA
"36",NA,NA
"37",NA,NA
"38",NA,NA
"39",NA,NA
"40",NA,NA
"19720","30","31"
"8988","10","33"
"11721","13","31"
"16164","22","31"
"8928","10","33"
"7726","9","24"
"14377","17","31"
"19780","30","31"
"16237","22","31"
"11670","13","31"
"37606","24","37"
"25693","6","30"
"28618","10","26"
"35330","20","31"
"38571","26","37"
"38855","27","37"
"37808","24","38"
"25840","6","30"
"20843","1","20"
"35610","20","37"
"57634","24","37"
"44480","5","31"
"49550","10","31"
"44540","5","31"
"49952","10","37"
"44529","5","31"
"44459","5","31"
"58899","31","34"
"58962","31","34"
"59020","31","34"
"69261","10","31"
"67884","9","31"
"69444","10","37"
"69293","10","31"
"69345","10","31"
"78222","29","31"
"67854","9","31"
"78472","30","31"
"71849","13","31"
"73272","15","27"
"98505","27","37"
"86847","6","37"
"89734","10","31"
"87006","6","37"
"89735","10","31"
"86956","6","37"
"89825","10","31"
"96003","20","31"
"95465","20","23"
"89716","10","31"
"119860","16164","16237"
"119962","16164","16237"
"119967","16164","16237"
"117347","33","16164"
"119875","16164","16237"
"110829","21","19720"
"119617","11721","14377"
"119494","11721","14377"
"119971","16164","16237"
"110878","21","11721"
"135425","19720","37606"
"134875","19720","14377"
"135242","19720","37606"
"136198","11721","38571"
"135216","19720","19780"
"135077","19720","19780"
"135069","19720","19780"
"134893","19720","14377"
"136771","8928","37606"
"136610","16164","37808"
"155519","37606","57634"
"158518","57634","44540"
"149941","11721","44540"
"158457","57634","44540"
"158503","57634","44540"
"155474","37606","57634"
"152704","14377","37606"
"158480","57634","44540"
"155127","11670","35330"
"150040","11721","44540"
"166580","19780","69444"
"176882","44540","78222"
"176537","44540","69261"
"162697","16164","58899"
"176068","44480","69444"
"176872","44540","78222"
"176758","44540","69345"
"175988","57634","78222"
"161982","11721","67884"
"174309","25840","44540"
"191929","44540","89735"
"197154","78222","89735"
"190805","44480","49952"
"190045","57634","87006"
"198744","71849","87006"
"186468","25840","87006"
"198827","71849","87006"
"199446","87006","89716"
"199445","87006","89716"
"193072","44459","78222"
"209739","69261","87006"
"208478","59020","89735"
"203299","44540","69444"
"205358","44459","69444"
"213663","78222","110878"
"218975","89825","110878"
"204766","44529","69293"
"205673","44459","87006"
"203404","44540","69444"
"210275","67884","119967"
"239152","136198","135216"
"238839","135242","135216"
"236246","119875","135425"
"234927","119962","136198"
"239320","135216","135069"
"236776","119617","135425"
"239009","135242","134893"
"236046","117347","135216"
"238713","135242","135216"
"238679","135242","135216"
"255755","135242","158457"
"259624","149941","158457"
"257090","135077","158480"
"255775","135242","158457"
"256676","135077","158518"
"256033","135242","155127"
"243283","89735","134875"
"255083","110878","158480"
"253267","119617","158480"
"253308","119617","158480"
"269154","135425","158518"
"276334","158503","155474"
"279243","176068","176872"
"271414","136198","166580"
"274903","158518","158480"
"269548","135425","176068"
"269169","135425","158518"
"279295","176068","176872"
"271474","136198","176882"
"271288","136198","166580"
"290118","149941","190805"
"290041","149941","190805"
"299196","197154","190805"
"295702","176537","176068"
"280430","135425","166580"
"284600","135216","152704"
"295152","176882","190805"
"298943","191929","193072"
"293348","158480","197154"
"285239","135077","158480"
"307867","166580","213663"
"318413","209739","205358"
"318125","209739","208478"
"308265","176882","176068"
"315093","190805","209739"
"308589","176882","176872"
"318052","209739","208478"
"318252","209739","205358"
"319303","203299","205673"
"309028","176882","190805"
"324837","176068","205358"
"332044","198744","209739"
"339197","239320","236046"
"338572","234927","236046"
"331550","190805","236246"
"335222","193072","238679"
"338562","234927","236046"
"331303","190805","204766"
"336041","205358","236046"
"338838","234927","238713"
"354422","204766","259624"
"356532","236246","238679"
"349789","209739","253308"
"353818","218975","238679"
"340581","191929","203299"
"359077","255755","256676"
"349830","209739","253308"
"357214","236776","239009"
"341105","191929","255775"
"359298","259624","255775"
"379627","271414","271474"
"375667","255755","271288"
"375492","255755","271414"
"367821","205673","255775"
"379147","276334","271288"
"379515","271414","271474"
"375032","238679","269548"
"379506","271414","271474"
"361107","209739","269548"
"376528","255775","271414"
"396574","279243","290118"
"398111","279295","290118"
"395787","276334","269548"
"396253","279243","269548"
"395287","269154","269548"
"382242","236246","274903"
"395143","253308","290041"
"399813","280430","295152"
"397516","269169","299196"
"398439","271288","290118"
"440685","290118","309028"
"441727","290041","315093"
"440406","290118","307867"
"456437","332044","357214"
"455220","319303","356532"
"450718","307867","349789"
"450376","307867","338572"
"447437","298943","307867"
"458759","331303","359077"
"458290","338562","349789"
"449363","285239","318052"
"440358","290118","307867"
"444568","295702","353818"
"451367","318413","356532"
"445043","280430","331550"
"450824","307867","349789"
"456772","339197","336041"
"449660","285239","335222"
"458507","338562","359298"
"456073","324837","349830"
"457841","331550","336041"
"448472","293348","335222"
"454026","318052","332044"
"456206","324837","349830"
"452210","318125","341105"
"441173","290118","357214"
"451170","318413","338572"
"452796","315093","331550"
"443973","299196","349789"
"456362","332044","357214"
"444987","280430","295152"
"458112","331550","359077"
"456508","332044","359298"
"450113","307867","309028"
"452631","315093","324837"
"447367","298943","307867"
"450889","307867","357214"
"458401","338562","349789"
"451648","318125","318052"
"449780","285239","335222"
"447039","295152","338572"
"446204","284600","324837"
"455994","324837","331303"
"452514","315093","324837"
"450619","307867","354422"
"458269","338562","349789"
"443965","299196","349789"
"449199","293348","359298"
"454309","318252","332044"
"454361","318252","332044"
"446867","295152","338572"
"443139","290041","357214"
"453921","318052","332044"
"453518","308589","349830"
"477189","340581","375667"
"472705","331550","375032"
"460153","307867","309028"
"469360","324837","335222"
"471979","338572","379506"
"464687","315093","357214"
"460742","307867","375492"
"469935","324837","341105"
"473241","338562","356532"
"464606","315093","353818"
"461389","318413","379627"
"461288","318413","379627"
"464466","315093","353818"
"479667","367821","376528"
"470107","332044","335222"
"473165","338562","354422"
"460294","307867","324837"
"472792","331550","375032"
"477534","359077","379147"
"463173","318125","379515"
