"rep","scenario","year","meanG_S1","varG_S1","genicVarA_S1","accuracy_S2","accuracy_cand","nCandidates","nParentsUsed","nCrossesUsed","nKept","Ft0","Ft1","dF1","propParents_S2","propCrosses_S2","propProgeny_S2","time"
8,"COMA_S2S3S4",1,0.0372473539960951,0.971765967089593,1.19028044470786,0.437845203264568,NA,NA,40,100,30,0,0.0075,0.75,NA,NA,NA,NA
8,"COMA_S2S3S4",2,0.665685739693998,1.35588244974245,1.19684187188987,0.404963158324523,NA,NA,40,100,30,0,0.01375,1.375,NA,NA,NA,NA
8,"COMA_S2S3S4",3,1.1762091382056,1.25061855726851,1.2020991739231,0.391433808236886,NA,NA,40,100,30,0,0.0175,1.75,NA,NA,NA,NA
8,"COMA_S2S3S4",4,1.68694013647435,1.06270976370278,1.18452177337052,0.461574617769776,NA,NA,40,100,30,0,0.01375,1.375,NA,NA,NA,NA
8,"COMA_S2S3S4",5,2.21109683020762,0.651790876415163,1.19130135918588,0.461522100994111,NA,NA,40,100,30,0,0.02125,2.125,NA,NA,NA,NA
8,"COMA_S2S3S4",6,2.30627996762505,0.625397795157886,1.17154290753659,0.397949873758297,NA,NA,40,100,30,0,0.0309375,3.09375,NA,NA,NA,NA
8,"COMA_S2S3S4",7,2.60172540469788,0.763987457185026,1.15529644548778,0.369672893054062,NA,NA,40,100,30,0.00937499999999991,0.0453125,3.62776025236594,NA,NA,NA,NA
8,"COMA_S2S3S4",8,2.94192408001334,0.730170987249578,1.12117604162671,0.322488086974568,NA,NA,40,100,30,0.0125,0.0390625,2.68987341772152,NA,NA,NA,NA
8,"COMA_S2S3S4",9,3.4808069301697,0.882580427145304,1.13022908950679,0.396720145679234,NA,NA,40,100,30,0.01875,0.0528125,3.47133757961783,NA,NA,NA,NA
8,"COMA_S2S3S4",10,3.75639969520754,0.702657365729221,1.11261228585835,0.409588683536242,NA,NA,40,100,30,0.028125,0.038125,1.02893890675242,NA,NA,NA,NA
8,"COMA_S2S3S4",11,4.04102361670366,0.635889154485533,1.1533258420393,0.43937269579871,NA,NA,40,100,30,0.0359375,0.04640625,1.08589951377634,NA,NA,NA,NA
8,"COMA_S2S3S4",12,4.35005105152129,0.632500793255895,1.13102137592641,0.352483333983992,NA,NA,40,100,30,0.0484374999999999,0.063515625,1.58456486042694,NA,NA,NA,NA
8,"COMA_S2S3S4",13,4.62457028423306,0.744041778955157,1.11153456324024,0.392634955140264,NA,NA,40,100,30,0.0484374999999999,0.069453125,2.20853858784894,NA,NA,NA,NA
8,"COMA_S2S3S4",14,5.01358627516105,0.742197784469876,1.0798511144909,0.301293795325151,NA,NA,40,100,30,0.0515625,0.07890625,2.88303130148271,NA,NA,NA,NA
8,"COMA_S2S3S4",15,5.26240313133482,0.724433623525788,1.03438382155738,0.327508383012575,NA,NA,40,100,30,0.0453125000000001,0.077421875,3.3633387888707,NA,NA,NA,NA
8,"COMA_S2S3S4",16,5.60902121985584,0.680568325086719,1.0826850116231,0.32478580605532,NA,NA,40,100,30,0.048046875,0.0606640625,1.32540008206811,NA,NA,NA,NA
8,"COMA_S2S3S4",17,5.83731265174006,0.624292867672382,1.11213812262819,0.380110151452765,NA,NA,40,100,30,0.059375,0.062890625,0.373754152823926,NA,NA,NA,NA
8,"COMA_S2S3S4",18,6.12546544869383,0.665213607930166,1.10717413355576,0.40514469555615,NA,NA,40,100,30,0.0873046875000001,0.08224609375,-0.554247806548264,NA,NA,NA,NA
8,"COMA_S2S3S4",19,6.51271668804896,0.701934292616584,1.09453260214053,0.338640800537017,NA,NA,40,100,30,0.1083984375,0.103671875,-0.530120481927713,NA,NA,NA,NA
8,"COMA_S2S3S4",20,6.91366634929151,0.719950912600137,1.03363199858151,0.402994065477965,NA,NA,40,100,30,0.123828124999999,0.1215625,-0.258582255907215,NA,NA,NA,NA
8,"COMA_S2S3S4",21,7.2534429856128,0.576336975823944,0.999773757838696,0.645892485821372,0.657614364882765,1260,29,69,4,0.0909213362068968,0.0851416015625001,-0.635779374722199,0.411764705882353,0.660714285714286,0.353176584482468,10.5267614563306
8,"COMA_S2S3S4",22,8.05067697768468,0.616219648101561,1.03929640236406,0.728033923529341,0.712847936607465,1235,31,60,8,0.102381552419355,0.1300244140625,3.07957815680493,0.5,0.757834757834758,0.551048560655231,9.27223036289215
8,"COMA_S2S3S4",23,8.380672332693,0.606935846575076,0.973328300224686,0.642959132414805,0.669527068118471,1230,22,55,6,0.113103693181818,0.1362060546875,2.60485485485484,0.37037037037037,0.612535612535613,0.385438600057882,9.13382136027018
8,"COMA_S2S3S4",24,8.73471054429742,0.577126127147699,0.931200100353202,0.54953027791804,0.513129190755266,1225,35,81,7,0.0940150669642856,0.101407470703125,0.815952171971488,0.770833333333333,0.951024042742654,0.691547198279212,8.60143583615621
8,"COMA_S2S3S4",25,9.15088573313472,0.625013489839619,0.982666730794482,0.590681133858418,0.586460833519095,1231,28,69,12,0.103306361607143,0.14098876953125,4.20237261765851,0.457142857142857,0.713559322033898,0.499070317302017,8.65357887744904
8,"COMA_S2S3S4",26,9.89002201688039,0.565129338794767,0.923983086965728,0.586701974456819,0.5941410694074,1230,21,48,8,0.12797619047619,0.160010986328125,3.67361481441982,0.523809523809524,0.785714285714286,0.591504140060083,8.16772307157516
8,"COMA_S2S3S4",27,10.3743532841598,0.53067314165229,0.883267912467878,0.499597726491764,0.503247055158285,1224,26,66,8,0.148085374098558,0.132102661132813,-1.8760932703595,0.628571428571429,0.868686868686869,0.58284306352301,8.3486760020256
8,"COMA_S2S3S4",28,10.7221343298454,0.547672305494913,0.874909955693003,0.566986605802112,0.578667702803926,1225,27,70,8,0.133947301793982,0.137569885253906,0.418286724056004,0.586206896551724,0.835,0.523530078826973,8.85464099645615
8,"COMA_S2S3S4",29,11.424733052033,0.537654076715816,0.83180163278783,0.596299114677341,0.616156448793367,1227,26,53,6,0.13043212890625,0.169880981445313,4.53660419737489,0.466666666666667,0.724137931034483,0.352269574122956,8.15434688329697
8,"COMA_S2S3S4",30,11.9209241643655,0.667824425104777,0.828483117865274,0.585142141105053,0.595393933250469,1229,30,68,7,0.127579752604167,0.143629302978516,1.83965817187947,0.65625,0.889112903225806,0.526622937467631,8.03176466226578
8,"COMA_S2S3S4",31,12.1697079268957,0.511664543311739,0.797904384431891,0.613865032783867,0.606340440410186,1228,40,77,9,0.14217529296875,0.14651481628418,0.505875300613323,0.571428571428571,0.822260569456428,0.580245319151038,8.77116799354553
8,"COMA_S2S3S4",32,12.733462663092,0.416356891890496,0.777632871029546,0.705422520471406,0.701846397353621,1229,27,64,10,0.156034116391781,0.182944717407226,3.18858872593209,0.575757575757576,0.826996197718631,0.573867163994274,9.10411738554637
8,"COMA_S2S3S4",33,13.2265274639309,0.482594215531818,0.720232243488826,0.663622882587568,0.709769152845483,1229,33,77,10,0.1585693359375,0.158465576171875,-0.012331350645568,0.575,0.825641025641026,0.57886612744357,9.12503457864126
8,"COMA_S2S3S4",34,13.4089585343604,0.372293028066877,0.71957698519583,0.624910443255687,0.62282646136618,1232,52,87,10,0.140971990732046,0.162109794616699,2.46066527011922,0.596774193548387,0.840848806366048,0.64671918133213,10.8852326234182
8,"COMA_S2S3S4",35,13.6282457951186,0.416160408677934,0.732000277306253,0.677984522626115,0.655778328175241,1236,37,74,10,0.185573268581082,0.210021572113038,3.00190337433559,0.625,0.865384615384615,0.654088958025055,8.73990865151088
8,"COMA_S2S3S4",36,14.3317620025196,0.407850943280208,0.640900652807316,0.572928316186612,0.637770178580769,1234,34,70,11,0.177176868214328,0.182574319839478,0.655967414702716,0.581395348837209,0.830564784053156,0.537812514484816,8.57314153909683
