"rep","scenario","year","meanG_S1","varG_S1","genicVarA_S1","accuracy_S2","accuracy_cand","nCandidates","nParentsUsed","nCrossesUsed","nKept","Ft0","Ft1","dF1","propParents_S2","propCrosses_S2","propProgeny_S2","time"
13,"COMA_S2S3S4",1,-0.00394983677608248,1.09103294712178,1.16548874806562,0.44686392272986,NA,NA,40,100,30,0,0.0075,0.75,NA,NA,NA,NA
13,"COMA_S2S3S4",2,0.637000826107625,1.96190098280839,1.15299060880841,0.422312419940499,NA,NA,40,100,30,0,0.0375,3.75,NA,NA,NA,NA
13,"COMA_S2S3S4",3,1.6052449485893,1.92846885804232,1.14959929313982,0.464158516472364,NA,NA,40,100,30,0,0.02125,2.125,NA,NA,NA,NA
13,"COMA_S2S3S4",4,2.37704994355591,1.43933168869297,1.13180064146783,0.593129927092419,NA,NA,40,100,30,0,0.0575,5.75,NA,NA,NA,NA
13,"COMA_S2S3S4",5,3.01230453575006,0.741539175644172,1.10241884597006,0.533888952554251,NA,NA,40,100,30,0,0.0375,3.75,NA,NA,NA,NA
13,"COMA_S2S3S4",6,2.99213872554473,0.717330306528723,1.09914103170727,0.467782603705025,NA,NA,40,100,30,0.04375,0.070625,2.81045751633987,NA,NA,NA,NA
13,"COMA_S2S3S4",7,3.32526637322643,1.00325142397359,1.09510551875905,0.425594117564666,NA,NA,40,100,30,0.0687500000000001,0.081875,1.40939597315435,NA,NA,NA,NA
13,"COMA_S2S3S4",8,3.9150072340744,1.1360700122352,1.07985948122327,0.400828723643667,NA,NA,40,100,30,0.0874999999999999,0.0959375,0.924657534246584,NA,NA,NA,NA
13,"COMA_S2S3S4",9,4.40410309828403,1.04825287161294,1.05862482079168,0.4396607663873,NA,NA,40,100,30,0.1,0.1190625,2.11805555555555,NA,NA,NA,NA
13,"COMA_S2S3S4",10,5.11148800230865,0.63013655711522,1.03118185434341,0.39906266726284,NA,NA,40,100,30,0.075,0.099375,2.63513513513514,NA,NA,NA,NA
13,"COMA_S2S3S4",11,5.22009128025027,0.570317081434918,1.02880310667096,0.413807017794181,NA,NA,40,100,30,0.0859375,0.11828125,3.53846153846154,NA,NA,NA,NA
13,"COMA_S2S3S4",12,5.39327383916795,0.567256375443295,1.00906800747956,0.394884499635183,NA,NA,40,100,30,0.0937499999999998,0.116015625,2.45689655172415,NA,NA,NA,NA
13,"COMA_S2S3S4",13,5.5839123571879,0.680830667167849,1.02287524589228,0.343743571438038,NA,NA,40,100,30,0.11015625,0.12109375,1.22914837576825,NA,NA,NA,NA
13,"COMA_S2S3S4",14,5.78489880264832,0.685174393693286,0.994501059230943,0.331633630954985,NA,NA,40,100,30,0.117968749999999,0.13625,2.07263064658995,NA,NA,NA,NA
13,"COMA_S2S3S4",15,6.20285399808558,0.580279421463126,0.988768679239898,0.387872938236076,NA,NA,40,100,30,0.09453125,0.121484375,2.97670405522002,NA,NA,NA,NA
13,"COMA_S2S3S4",16,6.60547980187429,0.626295946448465,1.01820917776163,0.344129570418533,NA,NA,40,100,30,0.105078125,0.1183203125,1.47970318638148,NA,NA,NA,NA
13,"COMA_S2S3S4",17,6.77919582061339,0.57053068023368,0.999707568282605,0.359723355751437,NA,NA,40,100,30,0.1107421875,0.12208984375,1.27608170437074,NA,NA,NA,NA
13,"COMA_S2S3S4",18,7.07695673110102,0.613131917779224,1.02544832708002,0.369985174882514,NA,NA,40,100,30,0.1197265625,0.12091796875,0.135345018859528,NA,NA,NA,NA
