"id","mother","father"
"11",NA,NA
"12",NA,NA
"13",NA,NA
"14",NA,NA
"15",NA,NA
"16",NA,NA
"17",NA,NA
"18",NA,NA
"19",NA,NA
"20",NA,NA
"21",NA,NA
"22",NA,NA
"23",NA,NA
"24",NA,NA
"25",NA,NA
"26",NA,NA
"27",NA,NA
"28",NA,NA
"29",NA,NA
"30",NA,NA
"31",NA,NA
"32",NA,NA
"33",NA,NA
"34",NA,NA
"35",NA,NA
"36",NA,NA
"37",NA,NA
"38",NA,NA
"39",NA,NA
"40",NA,NA
"13237","19","25"
"15291","23","30"
"9604","12","25"
"19093","33","39"
"11732","15","25"
"15360","23","30"
"16615","25","33"
"13138","19","25"
"11830","15","25"
"14610","22","34"
"39420","32","33"
"24412","4","25"
"32228","14","31"
"32090","14","31"
"37563","25","30"
"34713","19","25"
"25647","6","14"
"36863","23","33"
"34656","19","25"
"37474","25","30"
"58638","31","33"
"55679","23","34"
"55385","22","33"
"56400","25","31"
"54772","20","33"
"55935","23","40"
"56328","25","31"
"58441","31","33"
"56314","25","31"
"58547","31","33"
"68780","9","27"
"61229","1","33"
"68887","9","34"
"70887","11","37"
"68276","9","23"
"74163","21","25"
"78304","31","34"
"76761","27","37"
"75007","22","33"
"74467","22","25"
"96320","23","25"
"95809","21","34"
"99211","29","33"
"95970","22","23"
"91031","14","27"
"86478","7","32"
"96368","23","25"
"94224","19","39"
"98744","28","33"
"98733","28","33"
"120013","9604","11830"
"119070","13237","15291"
"119089","13237","15291"
"111153","25","11830"
"119190","13237","15291"
"119924","9604","11830"
"119516","13237","11830"
"119485","13237","11830"
"119325","13237","19093"
"115490","31","19093"
"138151","39420","25647"
"138584","32228","37474"
"138175","39420","25647"
"134379","13237","13138"
"135601","9604","36863"
"134636","15291","19093"
"139399","37563","34656"
"138960","32090","34656"
"138120","39420","25647"
"136558","15360","13138"
"156926","32228","54772"
"158223","25647","56400"
"151468","9604","25647"
"149661","13237","37474"
"153631","16615","36863"
"151624","9604","25647"
"154885","14610","39420"
"156763","32228","56400"
"154667","11830","56400"
"159353","58638","58547"
"160371","13237","32228"
"161014","13237","56328"
"172651","36863","37474"
"175036","56400","58441"
"168477","32228","56314"
"171282","34713","25647"
"167443","24412","25647"
"172363","25647","56314"
"178860","56314","74163"
"166647","11830","14610"
"185727","25647","95809"
"190361","58638","98733"
"199087","95809","95970"
"185667","25647","95809"
"183526","34713","36863"
"190529","55679","61229"
"197551","68276","95809"
"185610","25647","56328"
"181030","24412","32090"
"187604","36863","95970"
"206851","58441","119516"
"216152","95809","119924"
"216365","95809","119516"
"201944","55679","119190"
"204765","54772","61229"
"219330","120013","119516"
"204100","56400","120013"
"206661","58441","120013"
"218693","98744","115490"
"204240","56400","120013"
"237521","119924","136558"
"235440","119070","115490"
"234943","120013","138151"
"238949","138175","134379"
"238130","119325","139399"
"228798","96320","138175"
"238957","138175","134379"
"238781","138584","138120"
"239524","135601","138120"
"236733","119190","138151"
"256751","134379","156926"
"256889","134379","149661"
"258739","156926","151624"
"258761","156926","151624"
"257379","135601","156926"
"245162","95970","138151"
"240755","96320","119070"
"259450","153631","151624"
"253934","119516","134379"
"252878","111153","156763"
"274707","156926","161014"
"274291","156926","158223"
"274279","156926","158223"
"264502","119924","156926"
"264030","119190","156926"
"264553","119924","156926"
"275289","158223","168477"
"273562","138120","160371"
"261102","119070","138151"
"265479","119516","138151"
"292040","158223","161014"
"291454","156926","156763"
"288716","138960","156926"
"291560","156926","156763"
"288699","138960","156926"
"292154","158223","185667"
"291385","156926","149661"
"293984","151624","156763"
"299883","197551","181030"
"288743","138960","156926"
"306227","156763","206851"
"300761","156926","216365"
"300671","156926","216365"
"309069","175036","185667"
"301057","158223","149661"
"316666","190529","216152"
"319522","216152","219330"
"313743","185727","204765"
"311298","167443","216152"
"306171","156763","206851"
"337361","206661","234943"
"339529","238949","228798"
"334838","216152","238957"
"337431","206661","234943"
"339332","234943","238957"
"339671","238130","238957"
"334532","216152","238130"
"339354","234943","238957"
"331122","190529","237521"
"339723","238130","238957"
"357515","239524","258761"
"356065","238949","258739"
"359048","258761","245162"
"358317","256889","258739"
"343186","185667","238957"
"358773","258739","259450"
"355612","234943","257379"
"359773","245162","259450"
"352220","219330","256751"
"352209","219330","256751"
"362990","216152","245162"
"379808","274707","264030"
"363052","216152","274707"
"363574","216152","274279"
"369004","218693","274279"
"377467","245162","275289"
"370049","237521","264502"
"370557","237521","275289"
"379713","274707","264030"
"374305","239524","256751"
"394286","253934","275289"
"395142","274707","291454"
"394880","274707","274279"
"394791","274707","274291"
"393483","259450","291454"
"394884","274707","274279"
"395155","274707","291454"
"398213","264553","288699"
"395054","274707","291454"
"394784","274707","274291"
"450337","300671","358773"
"444177","291560","343186"
"447870","299883","356065"
"444955","288699","331122"
"458286","331122","359048"
"459511","358317","355612"
"447260","291385","358317"
"459051","356065","358773"
"453666","311298","343186"
"453625","311298","331122"
"456491","334838","359773"
"449356","306227","359773"
"458363","331122","359048"
"450218","300761","352209"
"452407","316666","355612"
"451835","316666","319522"
"459095","356065","358773"
"451674","316666","319522"
"443873","291560","357515"
"453917","311298","359773"
"450845","309069","359048"
"455405","337361","359048"
"457871","334532","359048"
"453802","311298","343186"
"453111","313743","355612"
"451956","316666","313743"
"455448","337361","343186"
"451168","309069","352220"
"455304","337361","359048"
"437111","319522","337361"
"422548","274279","316666"
"437091","319522","337361"
"425600","275289","291385"
"429464","291454","299883"
"431992","292154","300671"
"436603","316666","339671"
"420271","274707","264502"
"432005","292154","300671"
"418856","300671","319522"
"413603","275289","300671"
"409448","274707","291385"
"404680","245162","274707"
"466850","319522","358317"
"479877","377467","370557"
"475331","356065","359048"
"465529","316666","358317"
"464007","300671","374305"
"465587","316666","358317"
"465095","316666","334838"
"465855","316666","379808"
"465778","316666","362990"
"463961","300671","374305"
"465991","316666","379808"
"464090","309069","352209"
"466655","319522","359048"
"478307","359773","352209"
"476834","358317","370557"
"477903","358773","374305"
"466017","316666","379808"
"463664","300671","363052"
"459139","356065","358773"
"459586","358317","355612"
"459501","358317","355612"
"445131","288699","355612"
"455489","337361","343186"
"455589","337361","343186"
"489556","357515","363574"
"499003","395142","393483"
"496628","362990","398213"
"496649","379808","369004"
"497540","377467","395054"
"491647","358317","393483"
"499598","394791","395155"
"493175","358773","395155"
